2018-09-04,0,0.0,0.0
2018-09-05,1,1.0,1.0
2018-09-06,7,7.0,7.0
2018-09-07,15,15.0,15.0
2018-09-08,7,7.0,7.0
2018-09-09,6,6.0,6.0
2018-09-10,12,12.0,12.0
2018-09-11,7,0.0,16.8531
2018-09-12,9,0.0,16.1675
2018-09-13,12,2.8588,15.1412
2018-09-14,10,3.507,15.9216
2018-09-15,8,4.4644,13.5356
2018-09-16,14,4.8098,13.4759
2018-09-17,10,5.661,14.9104
2018-09-18,9,5.5922,14.4078
2018-09-19,14,6.4738,14.0976
2018-09-20,9,6.5922,15.4078
2018-09-21,10,6.0539,15.089
2018-09-22,14,6.0539,15.089
2018-09-23,9,6.911,15.9461
2018-09-24,14,6.4765,14.9521
2018-09-25,13,6.5391,16.0324
2018-09-26,7,7.3941,16.3201
2018-09-27,14,5.6826,16.0316
2018-09-28,9,6.2415,16.9014
2018-09-29,13,5.8884,16.9688
2018-09-30,10,5.9711,16.6003
2018-10-01,8,6.3176,16.5396
2018-10-02,0,5.4604,15.6824
2018-10-03,8,0.181,17.2475
2018-10-04,11,0.4104,17.3039
2018-10-05,9,0.8048,16.0524
2018-10-06,9,0.8048,16.0524
2018-10-07,13,1.1444,14.5699
2018-10-08,0,0.7481,15.8234
2018-10-09,3,0.0,16.6705
2018-10-10,5,0.0,15.9794
2018-10-11,1,0.0,15.7238
2018-10-12,0,0.0,14.576
2018-10-13,0,0.0,13.616
2018-10-14,11,0.0,11.9213
2018-10-15,8,0.0,10.3731
2018-10-16,9,0.0,11.8558
2018-10-17,8,0.0,13.3712
2018-10-18,7,0.0,14.0827
2018-10-19,0,0.0,14.2443
2018-10-20,9,0.0,14.2443
2018-10-21,9,0.9384,13.9188
2018-10-22,10,1.1497,13.1361
2018-10-23,9,1.1169,13.7402
2018-10-24,8,1.1169,13.7402
2018-10-25,13,1.1169,13.7402
2018-10-26,12,0.9012,15.6702
2018-10-27,9,6.6194,13.3806
2018-10-28,14,6.6194,13.3806
