2018-05-22,22,22.0,22.0
2018-05-23,52,52.0,52.0
2018-05-24,55,55.0,55.0
2018-05-25,67,67.0,67.0
2018-05-26,74,74.0,74.0
2018-05-27,62,62.0,62.0
2018-05-28,53,53.0,53.0
2018-05-29,63,24.2382,85.7618
2018-05-30,59,45.9123,75.8019
2018-05-31,56,48.5722,75.1421
2018-06-01,82,48.9945,75.0055
2018-06-02,75,45.0363,83.2494
2018-06-03,80,44.874,83.6975
2018-06-04,69,44.7553,88.9589
2018-06-05,60,50.1563,88.1294
2018-06-06,47,49.0684,88.3601
2018-06-07,63,42.716,91.284
2018-06-08,58,45.0715,90.9285
2018-06-09,83,43.9841,85.1587
2018-06-10,72,42.2509,89.1777
2018-06-11,57,43.3284,85.8144
2018-06-12,65,41.3848,84.3295
2018-06-13,60,42.1943,84.9485
2018-06-14,65,48.2952,82.5619
2018-06-15,94,48.6861,82.7425
2018-06-16,82,46.2127,95.5016
2018-06-17,88,46.343,95.0856
2018-06-18,87,45.7446,100.2554
2018-06-19,59,52.0845,102.4869
2018-06-20,47,49.2812,103.5759
2018-06-21,60,41.9549,107.1879
2018-06-22,57,40.2301,107.4841
2018-06-23,60,37.7566,99.3862
2018-06-24,52,36.2913,94.5658
2018-06-25,49,36.7251,83.8463
2018-06-26,56,44.7475,64.9667
2018-06-27,65,44.8157,64.0415
2018-06-28,56,47.0861,66.9139
2018-06-29,69,46.8157,66.0415
2018-06-30,58,45.0747,71.211
2018-07-01,72,44.8768,70.8375
2018-07-02,48,45.5311,75.8975
2018-07-03,57,44.9379,76.205
2018-07-04,51,45.2329,76.1957
2018-07-05,63,42.371,75.0575
2018-07-06,48,43.3012,76.1273
2018-07-07,73,40.5115,72.9171
2018-07-08,73,38.9882,78.7261
2018-07-09,63,38.7445,79.2555
2018-07-10,65,42.9242,79.3615
2018-07-11,56,44.2472,80.3242
2018-07-12,59,46.473,79.527
2018-07-13,68,45.6661,79.191
2018-07-14,60,53.1572,77.4143
2018-07-15,75,52.6924,74.1647
2018-07-16,52,51.9201,75.5084
2018-07-17,65,47.7433,76.5424
2018-07-18,75,47.7433,76.5424
2018-07-19,73,49.0212,80.693
2018-07-20,82,50.9492,82.765
2018-07-21,77,49.6908,88.0234
2018-07-22,72,52.9332,89.6383
2018-07-23,70,52.7329,88.9814
2018-07-24,74,63.4654,83.3918
2018-07-25,70,67.4862,81.9423
2018-07-26,77,66.0718,81.9282
2018-07-27,76,66.4399,82.703
2018-07-28,83,67.9857,79.4428
2018-07-29,81,66.0286,83.1142
2018-07-30,66,66.5725,85.1418
2018-07-31,64,64.2941,86.2774
2018-08-01,73,60.2744,87.4398
2018-08-02,76,61.0315,87.5399
2018-08-03,71,60.9876,87.2981
2018-08-04,84,60.2114,86.6458
2018-08-05,79,59.9288,87.2141
2018-08-06,78,60.2051,86.3663
2018-08-07,68,63.0956,86.9044
