2018-01-02,4.5,4.5,4.5
2018-01-03,5.9,5.9,5.9
2018-01-04,8.3,8.3,8.3
2018-01-05,6.1,6.1,6.1
2018-01-06,7.7,7.7,7.7
2018-01-07,6.6,6.6,6.6
2018-01-08,7.2,7.2,7.2
2018-01-09,7.6,4.2711,8.9575
2018-01-10,6.3,5.4119,8.7024
2018-01-11,4.5,5.6122,8.6164
2018-01-12,6.1,4.527,8.6158
2018-01-13,6.5,4.527,8.6158
2018-01-14,4.5,4.5732,8.2268
2018-01-15,4.9,3.8601,8.3399
2018-01-16,4.2,3.5996,7.9432
2018-01-17,5.3,3.4764,7.095
2018-01-18,4.7,3.5291,6.7566
2018-01-19,5.0,3.5977,6.7452
2018-01-20,6.1,3.6351,6.3934
2018-01-21,5.5,3.8164,6.0979
2018-01-22,4.5,3.9737,6.2263
2018-01-23,5.5,3.8435,6.2422
2018-01-24,4.9,4.2217,6.2355
2018-01-25,4.3,4.1421,6.2008
2018-01-26,4.4,3.9509,6.2777
2018-01-27,4.1,3.7604,6.2967
2018-01-28,5.2,3.6853,5.8004
2018-01-29,6.2,3.7498,5.6502
2018-01-30,5.0,3.5537,6.332
2018-01-31,5.3,3.5547,6.1882
2018-02-01,8.0,3.5775,6.2796
2018-02-02,6.5,3.0338,7.8805
2018-02-03,7.6,3.4129,8.1014
2018-02-04,5.6,4.051,8.4633
2018-02-05,7.8,4.2019,8.4266
2018-02-06,5.2,4.1962,8.8895
2018-02-07,7.1,4.2968,8.846
2018-02-08,5.5,4.7926,8.8646
2018-02-09,4.4,4.5068,8.436
2018-02-10,7.0,3.732,8.6109
2018-02-11,5.8,3.8168,8.3546
2018-02-12,6.1,3.8657,8.3629
2018-02-13,8.0,4.0835,7.6594
2018-02-14,0.0,4.0605,8.4823
2018-02-15,0.0,0.4764,10.0379
2018-02-16,0.0,0.0,10.4835
2018-02-17,0.0,0.0,10.6242
2018-02-18,0.0,0.0,9.5309
2018-02-19,5.5,0.0,8.4645
2018-02-20,9.4,0.0,8.1719
2018-02-21,9.3,0.0,9.1751
2018-02-22,4.5,0.0,11.7874
2018-02-23,7.5,0.0,11.9442
2018-02-24,9.1,0.0,12.5158
2018-02-25,7.9,0.0905,12.8524
2018-02-26,4.5,4.0143,11.1857
2018-02-27,4.6,3.4889,11.4254
2018-02-28,5.4,2.725,10.8179
2018-03-01,8.0,2.6712,9.7574
2018-03-02,5.6,3.2943,10.1343
2018-03-03,7.0,3.0138,9.8719
2018-03-04,4.0,3.3967,8.889
2018-03-05,5.1,2.91,8.2614
2018-03-06,2.6,3.1041,8.2387
2018-03-07,3.5,2.0692,8.7022
2018-03-08,3.6,1.5455,8.6831
2018-03-09,5.3,1.7094,7.262
2018-03-10,2.7,1.7281,7.1576
2018-03-11,3.7,1.864,5.7932
2018-03-12,4.4,1.8249,5.7466
2018-03-13,3.7,1.944,5.4274
2018-03-14,3.8,2.3391,5.3466
2018-03-15,5.2,2.4066,5.3648
2018-03-16,4.7,2.4057,5.8228
2018-03-17,3.7,2.5178,5.5393
2018-03-18,4.7,3.0517,5.2912
2018-03-19,4.7,3.2166,5.412
2018-03-20,3.8,3.2265,5.4878
2018-03-21,4.3,3.2723,5.4706
2018-03-22,3.7,3.4408,5.4449
2018-03-23,5.9,3.3296,5.1276
2018-03-24,4.0,2.9303,5.8697
2018-03-25,4.5,3.0414,5.8443
2018-03-26,3.8,3.0269,5.8017
2018-03-27,3.5,2.8617,5.7097
2018-03-28,6.7,2.7467,5.739
2018-03-29,3.1,2.3018,6.8696
2018-03-30,2.7,2.0505,6.9495
2018-03-31,7.3,1.6148,6.4709
2018-04-01,6.7,1.1875,7.8411
2018-04-02,2.9,1.1676,8.4895
2018-04-03,2.4,0.8455,8.5545
2018-04-04,2.2,0.4248,8.6609
2018-04-05,3.3,0.0,7.8728
2018-04-06,4.4,0.0,7.8807
2018-04-07,5.0,0.3441,7.9987
2018-04-08,3.3,0.8403,6.8454
2018-04-09,3.2,1.4662,5.248
2018-04-10,2.5,1.5391,5.2609
2018-04-11,4.0,1.583,5.2455
2018-04-12,3.2,2.1086,5.2343
2018-04-13,3.2,2.0792,5.2351
2018-04-14,4.7,2.0105,4.961
2018-04-15,3.9,2.1385,4.7472
2018-04-16,3.0,2.1946,4.8626
2018-04-17,2.4,2.131,4.869
2018-04-18,3.9,2.0738,4.8976
2018-04-19,3.4,2.0787,4.8641
2018-04-20,8.2,2.1226,4.8774
2018-04-21,4.9,0.689,7.7396
2018-04-22,4.9,0.6991,7.7866
2018-04-23,3.6,0.8281,7.9433
2018-04-24,4.1,1.0243,7.9185
2018-04-25,3.4,1.669,7.7595
2018-04-26,2.9,1.5026,7.7831
2018-04-27,2.8,1.3013,7.8416
2018-04-28,3.6,2.1929,5.4071
2018-04-29,4.0,2.2815,4.9471
2018-04-30,4.9,2.5634,4.408
2018-05-01,3.9,2.312,5.0309
2018-05-02,4.9,2.3125,4.9732
2018-05-03,3.2,2.2901,5.4241
2018-05-04,3.7,2.4264,5.3736
2018-05-05,3.3,2.8299,5.2272
2018-05-06,3.8,2.7099,5.2615
2018-05-07,2.2,2.6749,5.2394
2018-05-08,3.7,2.0531,5.0898
2018-05-09,2.0,2.0429,5.0428
2018-05-10,3.0,1.7607,4.4964
2018-05-11,3.7,1.731,4.469
2018-05-12,3.2,1.731,4.469
2018-05-13,5.6,1.7232,4.4482
2018-05-14,3.5,1.1264,5.5593
2018-05-15,2.8,1.518,5.5392
2018-05-16,3.4,1.3353,5.4647
2018-05-17,3.1,1.8729,5.3271
2018-05-18,3.3,1.9057,5.3228
2018-05-19,3.8,1.8372,5.2771
2018-05-20,3.1,1.9429,5.3428
2018-05-21,3.4,2.6864,3.885
2018-05-22,8.9,2.6887,3.8542
2018-05-23,3.9,0.2341,8.0516
2018-05-24,2.8,0.3444,8.0842
2018-05-25,4.9,0.2468,8.096
2018-05-26,2.9,0.5189,8.2811
2018-05-27,2.8,0.2618,8.281
2018-05-28,3.0,0.1638,8.2934
2018-05-29,4.7,0.0508,8.2921
2018-05-30,4.6,1.8619,5.2809
2018-05-31,4.9,1.8207,5.5222
2018-06-01,3.5,2.1022,5.8406
2018-06-02,4.1,2.0486,5.4943
2018-06-03,5.9,2.3686,5.5171
2018-06-04,4.0,2.6147,6.1567
2018-06-05,3.5,3.0994,5.9577
2018-06-06,3.8,2.772,5.9423
2018-06-07,5.1,2.6291,5.8566
2018-06-08,2.9,2.6059,5.9369
2018-06-09,3.2,2.3205,6.051
2018-06-10,8.3,2.0661,6.0481
2018-06-11,3.2,0.9591,7.8409
2018-06-12,2.9,0.7475,7.824
2018-06-13,2.7,0.5621,7.8379
2018-06-14,2.7,0.2574,7.8283
2018-06-15,4.0,0.0,7.4751
2018-06-16,4.0,0.1371,7.5771
2018-06-17,3.5,0.2903,7.6526
2018-06-18,3.7,2.2414,4.33
2018-06-19,2.7,2.2782,4.4361
2018-06-20,3.1,2.1936,4.4635
2018-06-21,4.7,2.3469,4.4246
2018-06-22,2.6,2.4586,4.8843
2018-06-23,3.1,2.0911,4.8518
2018-06-24,2.4,2.0168,4.6689
2018-06-25,3.6,1.7182,4.6532
2018-06-26,3.0,1.7224,4.6204
2018-06-27,3.3,1.8064,4.6221
2018-06-28,2.4,1.8373,4.6484
2018-06-29,7.6,2.0562,3.7724
2018-06-30,3.3,0.2841,6.973
2018-07-01,3.3,0.3279,6.9864
2018-07-02,4.5,0.5939,6.9775
2018-07-03,4.2,0.6904,7.1382
2018-07-04,3.4,0.9481,7.2234
2018-07-05,3.6,0.9759,7.2241
2018-07-06,3.0,1.4194,7.1234
2018-07-07,2.9,2.6147,4.6139
