,category,exceptionnum,meterid,similary,smallratio
1386,4,0.0,meterId201901080837172650103283795770,0.9783355232775897,0.0
1121,4,4.0,meterId201811071632587650103711400731,0.9768844829959432,0.23469387755102042
668,4,0,meterId201808090920397390103000001144,0.9751953225686449,0.0
774,4,1,meterId201808281905045140103513857979,0.9743009352875001,0.0
1366,4,0.0,meterId201812300944097710103400025965,0.9649443951508712,0.006802721088435374
1401,4,3,meterId201901131637326140103944668424,0.964196313636233,0.0
657,4,0,meterId201808090920396730103000000992,0.9614353268133019,0.0
740,4,0.0,meterId201808171232439100103133343017,0.9611995912974343,0.0
1088,4,0.0,meterId201810311516499180103665147412,0.9564963183936421,0.0
810,4,1,meterId201809061131197890103456688957,0.9563201228504451,0.0
1276,4,0,meterId201812061424436100103998729810,0.9558150516655558,0.0
1237,4,0,meterId201811271906105040103159684046,0.9516879863003599,0.0
707,4,0,meterId201808090920399660103000000976,0.9437722895512539,0.0
252,4,3,meterId201712281350387010103513748008,0.9388467753510762,0.0
1026,4,1,meterId201810221112452180103247549031,0.9378036556536403,0.0
203,4,0,meterId201711241632521160103022823496,0.9214420076873518,0.0
674,4,0,meterId201808090920397660103000000928,0.9198773400595883,0.0
1221,4,0,meterId201811221717421360103752381951,0.9087513012692522,0.0
151,4,0,meterId201711211926121230103000009991,0.9011169700883874,0.0
611,4,0,meterId201808090920394060103000000988,0.8969607258521614,0.0
456,4,0,meterId201807011141011750103061882258,0.8914469457664962,0.0
1225,4,1.0,meterId201811231106246820103906501301,0.8904154987074991,0.0
1150,4,0,meterId201811101643442900103111320712,0.8884918076050574,0.0
1379,4,0,meterId201901071145038890103933931921,0.8869580648542487,0.0
1129,4,0.0,meterId201811081707556080103124368526,0.8848520352069255,0.04081632653061224
1222,4,0,meterId201811221750265860103570556285,0.8749236840956205,0.0
670,4,1,meterId201808090920397500103000000896,0.8654836141860364,0.0
1119,4,0.0,meterId201811071022120420103146393120,0.8607709555270681,0.0
451,4,0,meterId201806221223493840103648730834,0.8506465968253455,0.0
179,4,0,meterId201711211926126400103000007691,0.841064731294403,0.0
667,4,0,meterId201808090920397310103000000912,0.8353003793999046,0.0
1257,4,0,meterId201812011211247800103806600334,0.8305646948797312,0.0
598,4,0,meterId201808090920393130103000001248,0.8221559619210381,0.0
951,4,0,meterId201810151711508570103332032040,0.8215575725715536,0.0
1184,4,0,meterId201811151622166330103395248696,0.8206750017164204,0.0
902,4,0,meterId201809301634544650103583178004,0.819798423915794,0.0
300,4,14,meterId201802140930590860103671656539,0.8126281301822782,0.0
593,4,0,meterId201808090920392550103000000772,0.805973383716976,0.0
1064,4,0,meterId201810251820332680103639024912,0.8000417159124251,0.0
1116,4,0,meterId201811061740580030103734989968,0.7895941007308747,0.0
1000,4,0,meterId201810171645402930103454160956,0.7840267295645416,0.0
590,4,0,meterId201808090920392190103000000760,0.7794261557263825,0.0
1397,4,0,meterId201901111205352570103682642066,0.7773704485747013,0.0
865,4,0,meterId201809271204163640103879531898,0.7730589392286646,0.0
1211,4,0,meterId201811211107395680103610688665,0.7711931474774896,0.0
5,4,1,meterId201710211928192140103907345569,0.7668052856102365,0.0
1202,4,1,meterId201811191222105750103626533230,0.7638840171389306,0.0
1125,4,0,meterId201811081017553140103541468958,0.7612523505255075,0.0
1105,4,0,meterId201811061022434110103722111586,0.7575775709351229,0.0
615,4,0,meterId201808090920394250103000001040,0.7570318647933217,0.0
845,4,0,meterId201809191824330870103727771637,0.7522737012316462,0.0
1274,4,0,meterId201812061339565900103101648326,0.7493311903283326,0.0
1378,4,0,meterId201901071054276970103993472096,0.7482933245874894,0.0
1068,4,0,meterId201810261838367850103143827596,0.7392538392937458,0.0
645,4,4,meterId201808090920396160103000000876,0.7337993857053429,0.0
846,4,0,meterId201809191844255950103748509304,0.727931543918325,0.0
251,4,0,meterId201712281339475750103061838626,0.716000102843241,0.0
613,4,0,meterId201808090920394160103000000984,0.698661537144479,0.0
1373,4,0,meterId201901021634517630103006739991,0.6978168125998009,0.0
1214,4,0,meterId201811211606588480103336867272,0.6938127289297015,0.0
1347,4,0,meterId201812201455579730103451836918,0.6737753106303525,0.0
1224,4,0,meterId201811231038532260103236674744,0.6721920012077159,0.0
1324,4,0,meterId201812131457497530103276840238,0.6691167203579799,0.0
1269,4,0,meterId201812041524024080103176726104,0.6637743127429429,0.0
1101,4,0,meterId201811051401473760103101300428,0.6605094208051512,0.0
53,4,2,meterId201710231921093090103744234670,0.6602442547735939,0.0
1030,4,0,meterId201810221245502240103815502523,0.6596941461882527,0.0
1233,4,0,meterId201811261349521510103402882616,0.654222550727915,0.0
239,4,0,meterId201712200842264730103059977907,0.6476775326052348,0.0
1104,4,0,meterId201811060954482840103430729593,0.6426924324049306,0.0
796,4,3,meterId201809041241381940103415824683,0.6394853288892269,0.0
648,4,0,meterId201808090920396320103000000736,0.6340083142036568,0.0
771,4,0,meterId201808271740297090103335624046,0.6262502288322346,0.0
1356,4,0.0,meterId201812241126445910103229982465,0.6048610707377797,0.0
1063,4,0,meterId201810251306524540103006161780,0.5997574279209344,0.0
1438,4,0,meterId201902131259205990103059825469,0.5933302759227196,0.0
152,4,0,meterId201711211926121240103000009907,0.5895163159900042,0.0
1251,4,0,meterId201811301109110790103895124715,0.5746778766234938,0.0
1415,4,0,meterId201901211540290110103369909979,0.5737683724180984,0.0
1177,4,0,meterId201811151049330770103484422071,0.5622416456269465,0.0
683,4,0,meterId201808090920398180103000000732,0.5519882889849602,0.0
1216,4,0,meterId201811221205222690103485068926,0.5501311977031411,0.0
1123,4,0,meterId201811071730101850103309536280,0.5291948669339845,0.0
1321,4,0,meterId201812121815573910103935746789,0.5277292028183672,0.0
1218,4,0.0,meterId201811221529340230103479766186,0.5056071292108976,0.005494505494505495
1317,4,0,meterId201812111715027590103322643709,0.5004619442969409,0.0
1134,4,0.0,meterId201811091437471560103475640439,0.48769670332678994,0.08673469387755102
1236,4,0,meterId201811271150129660103395107729,0.4758525452114375,0.0
221,4,0,meterId201712051624292170103649757973,0.4468301697495055,0.0
1424,4,0,meterId201901221758112120103772934915,0.43937311646567256,0.0
67,4,0,meterId201710231921093090103966174591,0.27328559465588886,0.0
