2018-12-04,59.8778,59.8778,59.8778
2018-12-05,47.4938,47.4938,47.4938
2018-12-06,0.0,0.0,0.0
2018-12-07,0.07,0.07,0.07
2018-12-08,15.1333,15.1333,15.1333
2018-12-09,78.8617,78.8617,78.8617
2018-12-10,54.5232,54.5232,54.5232
2018-12-11,73.2122,0.0,94.6427
2018-12-12,84.0169,0.0,100.2386
2018-12-13,80.009,0.0,113.2962
2018-12-14,74.0288,0.0,118.2518
2018-12-15,78.6073,20.827,110.5402
2018-12-16,75.5436,56.9055,92.5971
2018-12-17,65.7217,56.7195,91.8351
2018-12-18,61.6399,65.0659,86.6883
2018-12-19,82.9629,59.4686,88.9792
2018-12-20,50.7613,59.7044,88.4423
2018-12-21,51.2989,49.23,90.5602
2018-12-22,70.1851,42.7164,90.5794
2018-12-23,72.8183,43.2559,87.6336
2018-12-24,71.8673,43.5025,86.6084
2018-12-25,85.3303,43.8493,88.0175
2018-12-26,89.6658,43.8942,94.7412
2018-12-27,92.8235,42.4744,98.0761
2018-12-28,97.7715,49.8004,102.7679
2018-12-29,99.5335,62.1338,103.7125
2018-12-30,105.0963,66.456,107.7755
2018-12-31,80.496,71.4856,111.9682
2019-01-01,91.5468,77.1376,108.7815
2019-01-02,57.4443,79.1827,108.5125
2019-01-03,83.4106,59.6207,118.8684
2019-01-04,92.5506,58.1935,117.6062
2019-01-05,72.4087,58.2245,116.0835
2019-01-06,3.9397,54.7567,111.8014
2019-01-07,28.205,11.3546,126.3016
2019-01-08,95.4795,0.0,124.1687
2019-01-09,91.4007,0.0,125.8607
2019-01-10,75.8562,0.0,133.6999
2019-01-11,45.3279,0.0,131.7506
2019-01-12,106.3393,0.0,122.2422
2019-01-13,76.2676,0.0,135.1541
2019-01-14,56.2192,22.0937,126.1567
2019-01-15,93.0718,37.8597,118.3947
2019-01-16,99.1135,38.0772,117.4892
2019-01-17,61.7522,37.3431,120.427
2019-01-18,91.6975,33.6037,120.1367
2019-01-19,73.8389,48.0886,118.9003
2019-01-20,66.5374,48.4805,109.2225
2019-01-21,84.0532,45.8782,109.0448
2019-01-22,72.5071,54.9568,107.9187
2019-01-23,37.0315,53.3018,103.6982
2019-01-24,78.3554,37.071,102.1912
2019-01-25,80.0816,39.6661,104.3399
2019-01-26,52.9563,41.1834,99.5038
2019-01-27,84.7075,36.0476,98.6731
2019-01-28,75.8808,36.4135,103.4987
2019-01-29,35.7627,36.755,100.8222
2019-01-30,87.2762,24.4076,102.6712
2019-01-31,54.414,35.4234,106.011
2019-02-01,57.607,31.0009,103.5931
2019-02-02,76.8232,28.9234,99.2493
2019-02-03,77.6509,32.6844,102.3075
2019-02-04,62.3027,33.3604,99.6153
2019-02-05,75.2354,32.2685,96.8277
2019-02-06,69.0825,47.6801,92.694
2019-02-07,46.5659,49.886,85.2899
2019-02-08,71.4937,44.9799,87.9537
2019-02-09,82.0986,48.0661,88.8351
2019-02-10,88.6904,47.3036,91.1049
2019-02-11,60.0537,45.3668,96.1958
2019-02-12,93.1265,44.5724,96.3476
2019-02-13,75.0166,42.6088,103.423
2019-02-14,89.2905,43.612,104.1153
2019-02-15,60.0904,58.1421,101.7922
2019-02-16,80.0073,52.8341,103.8421
2019-02-17,89.4927,52.6699,103.4088
2019-02-18,83.3491,52.5866,103.7213
2019-02-19,35.9668,60.563,102.4008
2019-02-20,22.6142,37.5784,109.054
2019-02-21,58.1563,15.6272,116.0331
2019-02-22,52.8608,14.9028,107.862
2019-02-23,81.9058,13.4814,107.2178
2019-02-24,59.2378,13.2812,107.9605
2019-02-25,31.6264,15.176,97.4214
2019-02-26,47.0191,11.461,86.3584
2019-02-27,11.1797,14.4505,86.5268
2019-02-28,7.0488,7.2973,90.413
2019-03-01,0.0,0.0,91.1839
2019-03-02,0.0,0.0,90.1155
2019-03-03,0.0,0.0,66.4654
2019-03-04,0.0,0.0,48.0239
2019-03-05,0.0,0.0,41.1895
2019-03-06,0.0,0.0,11.1298
2019-03-07,0.0,0.0,5.9401
2019-03-08,0.0,0.0,0.0
