2019-03-12,14,14.0,14.0
2019-03-13,291,291.0,291.0
2019-03-14,329,329.0,329.0
2019-03-15,366,366.0,366.0
2019-03-16,439,439.0,439.0
2019-03-17,416,416.0,416.0
2019-03-18,525,525.0,525.0
2019-03-19,520,38.3133,641.6867
2019-03-20,245,245.2555,579.316
2019-03-21,280,217.8003,593.6283
2019-03-22,202,196.7646,600.664
2019-03-23,518,130.1555,620.4159
2019-03-24,450,124.0869,649.0559
2019-03-25,310,125.7072,657.1499
2019-03-26,489,114.8927,606.5359
2019-03-27,312,121.2205,591.351
2019-03-28,556,144.649,587.0653
2019-03-29,498,162.0534,648.518
2019-03-30,548,265.0686,630.0742
2019-03-31,595,261.692,642.0223
2019-04-01,585,257.739,687.4039
2019-04-02,479,332.6926,691.0216
2019-04-03,603,330.4005,690.4567
2019-04-04,559,463.147,640.853
2019-04-05,627,463.4736,641.3835
2019-04-06,516,481.1947,660.5195
2019-04-07,571,469.4518,663.1197
2019-04-08,356,468.6693,657.045
2019-04-09,334,360.5503,699.7354
2019-04-10,500,291.404,727.4531
2019-04-11,277,290.4687,698.9598
2019-04-12,629,209.5849,699.2722
2019-04-13,593,209.0625,700.3661
2019-04-14,468,203.7182,727.7104
2019-04-15,560,203.1198,698.8802
2019-04-16,501,235.8493,724.4364
2019-04-17,437,290.8173,717.1827
2019-04-18,276,276.6451,713.3549
2019-04-19,409,275.9314,713.7829
2019-04-20,447,268.7307,658.1265
2019-04-21,469,279.0849,606.0579
2019-04-22,353,279.1374,606.2911
2019-04-23,446,271.7279,554.5579
2019-04-24,431,278.9632,531.6083
2019-04-25,36,278.8995,529.9577
2019-04-26,0,88.7252,651.5606
2019-04-27,0,0.0,689.8234
2019-04-28,0,0.0,662.2489
2019-04-29,0,0.0,582.0104
2019-04-30,0,0.0,520.9533
2019-05-01,0,0.0,365.188
2019-05-02,0,0.0,30.3376
2019-05-03,0,0.0,0.0
2019-05-04,0,0.0,0.0
2019-05-05,0,0.0,0.0
2019-05-06,0,0.0,0.0
2019-05-07,0,0.0,0.0
2019-05-08,0,0.0,0.0
2019-05-09,0,0.0,0.0
2019-05-10,0,0.0,0.0
2019-05-11,0,0.0,0.0
2019-05-12,0,0.0,0.0
2019-05-13,0,0.0,0.0
2019-05-14,0,0.0,0.0
2019-05-15,0,0.0,0.0
2019-05-16,0,0.0,0.0
2019-05-17,0,0.0,0.0
2019-05-18,0,0.0,0.0
2019-05-19,2,0.0,0.0
2019-05-20,58,0.0,1.6854
2019-05-21,160,0.0,48.9533
2019-05-22,483,0.0,143.6877
2019-05-23,457,0.0,431.3629
2019-05-24,400,0.0,564.9116
2019-05-25,0,0.0,625.3131
2019-05-26,400,0.0,625.3131
2019-05-27,399,0.0,652.6727
